DatasetName,MonitoringLocationID,MonitoringLocationName,MonitoringLocationLatitude,MonitoringLocationLongitude,MonitoringLocationHorizontalCoordinateReferenceSystem,MonitoringLocationHorizontalAccuracyMeasure,MonitoringLocationHorizontalAccuracyUnit,MonitoringLocationVerticalMeasure,MonitoringLocationVerticalUnit,MonitoringLocationType,ActivityType,ActivityMediaName,ActivityStartDate,ActivityStartTime,ActivityEndDate,ActivityEndTime,ActivityDepthHeightMeasure,ActivityDepthHeightUnit,SampleCollectionEquipmentName,CharacteristicName,MethodSpeciation,ResultSampleFraction,ResultValue,ResultUnit,ResultValueType,ResultDetectionCondition,ResultDetectionQuantitationLimitMeasure,ResultDetectionQuantitationLimitUnit,ResultDetectionQuantitationLimitType,ResultStatusID,ResultComment,ResultAnalyticalMethodID,ResultAnalyticalMethodContext,ResultAnalyticalMethodName,AnalysisStartDate,AnalysisStartTime,AnalysisStartTimeZone,LaboratoryName,LaboratorySampleID
ACAP Saint John: Sediment PAHs,HC-NS,Hazen Creek Nearshore,45.257228,-66.022186,WGS84,,,,,Estuary,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Pyrene,,Extractable,0.01,mg/kg,Calculated,,,,,,,Sediment PAH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Acenaphthene,,Extractable,0.03,mg/kg,Calculated,,,,,,,Sediment PAH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Acenaphthene,,Extractable,0.04,mg/kg,Calculated,,,,,,,Sediment PAH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Acenaphthene,,Extractable,0.06,mg/kg,Calculated,,,,,,,Sediment PH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Acenaphthene,,Extractable,0.12,mg/kg,Calculated,,,,,,,Sediment PAH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Acenaphthene,,Extractable,0.06,mg/kg,Calculated,,,,,,,Sediment PAH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Acenaphthene,,Extractable,0.04,mg/kg,Calculated,,,,,,,Sediment PH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Acenaphthene,,Extractable,0.26,mg/kg,Calculated,,,,,,,Sediment PH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Acenaphthene,,Extractable,0.26,mg/kg,Calculated,,,,,,,Sediment PAH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Acenaphthene,,Extractable,0.005,mg/kg,Calculated,,,,,,,Sediment PAH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Acenaphthene,,Extractable,0.12,mg/kg,Calculated,,,,,,,Sediment PH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Acenaphthene,,Extractable,0.005,mg/kg,Calculated,,,,,,,Sediment PH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Acenaphthene,,Extractable,0.03,mg/kg,Calculated,,,,,,,Sediment PH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Acenaphthylene,,Extractable,0.11,mg/kg,Calculated,,,,,,,Sediment PAH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Acenaphthylene,,Extractable,0.14,mg/kg,Calculated,,,,,,,Sediment PH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Acenaphthylene,,Extractable,0.11,mg/kg,Calculated,,,,,,,Sediment PH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Acenaphthylene,,Extractable,0.25,mg/kg,Calculated,,,,,,,Sediment PH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Acenaphthylene,,Extractable,0.02,mg/kg,Calculated,,,,,,,Sediment PH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Acenaphthylene,,Extractable,0.14,mg/kg,Calculated,,,,,,,Sediment PAH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Acenaphthylene,,Extractable,0.08,mg/kg,Calculated,,,,,,,Sediment PAH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Acenaphthylene,,Extractable,0.25,mg/kg,Calculated,,,,,,,Sediment PAH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Acenaphthylene,,Extractable,0.08,mg/kg,Calculated,,,,,,,Sediment PH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Acenaphthylene,,Extractable,0.02,mg/kg,Calculated,,,,,,,Sediment PAH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Anthracene,,Extractable,0.85,mg/kg,Calculated,,,,,,,Sediment PH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Anthracene,,Extractable,0.15,mg/kg,Calculated,,,,,,,Sediment PH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Anthracene,,Extractable,0.19,mg/kg,Calculated,,,,,,,Sediment PAH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Anthracene,,Extractable,0.04,mg/kg,Calculated,,,,,,,Sediment PAH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Anthracene,,Extractable,0.31,mg/kg,Calculated,,,,,,,Sediment PAH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Anthracene,,Extractable,0.04,mg/kg,Calculated,,,,,,,Sediment PH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Anthracene,,Extractable,0.85,mg/kg,Calculated,,,,,,,Sediment PAH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Anthracene,,Extractable,3.3,mg/kg,Calculated,,,,,,,Sediment PH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Anthracene,,Extractable,0.31,mg/kg,Calculated,,,,,,,Sediment PH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Anthracene,,Extractable,0.15,mg/kg,Calculated,,,,,,,Sediment PAH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Anthracene,,Extractable,0.19,mg/kg,Calculated,,,,,,,Sediment PH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Anthracene,,Extractable,3.3,mg/kg,Calculated,,,,,,,Sediment PAH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Benz[a]anthracene,,,0.58,mg/kg,Calculated,,,,,,,Sediment PH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Benz[a]anthracene,,,3.5,mg/kg,Calculated,,,,,,,Sediment PH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Benz[a]anthracene,,,3.5,mg/kg,Calculated,,,,,,,Sediment PAH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Benz[a]anthracene,,,0.13,mg/kg,Calculated,,,,,,,Sediment PH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Benz[a]anthracene,,,0.13,mg/kg,Calculated,,,,,,,Sediment PAH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Benz[a]anthracene,,,0.96,mg/kg,Calculated,,,,,,,Sediment PAH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Benz[a]anthracene,,,0.58,mg/kg,Calculated,,,,,,,Sediment PAH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Benz[a]anthracene,,,1.4,mg/kg,Calculated,,,,,,,Sediment PAH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Benz[a]anthracene,,,1.4,mg/kg,Calculated,,,,,,,Sediment PH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Benz[a]anthracene,,,0.96,mg/kg,Calculated,,,,,,,Sediment PH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Benzo[a]pyrene,,,0.65,mg/kg,Calculated,,,,,,,Sediment PAH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Benzo[a]pyrene,,,0.76,mg/kg,Calculated,,,,,,,Sediment PAH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Benzo[a]pyrene,,,0.15,mg/kg,Calculated,,,,,,,Sediment PH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Benzo[a]pyrene,,,1.2,mg/kg,Calculated,,,,,,,Sediment PAH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Benzo[a]pyrene,,,0.68,mg/kg,Calculated,,,,,,,Sediment PAH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Benzo[a]pyrene,,,0.15,mg/kg,Calculated,,,,,,,Sediment PAH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Benzo[a]pyrene,,,1.1,mg/kg,Calculated,,,,,,,Sediment PH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Benzo[a]pyrene,,,0.65,mg/kg,Calculated,,,,,,,Sediment PH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Benzo[a]pyrene,,,1.2,mg/kg,Calculated,,,,,,,Sediment PH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Benzo[a]pyrene,,,0.76,mg/kg,Calculated,,,,,,,Sediment PH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Benzo[a]pyrene,,,0.68,mg/kg,Calculated,,,,,,,Sediment PH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Benzo[a]pyrene,,,1.1,mg/kg,Calculated,,,,,,,Sediment PAH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,"Benzo[b,j]fluoranthene",,Extractable,0.18,mg/kg,Calculated,,,,,,,Sediment PH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,"Benzo[b,j]fluoranthene",,Extractable,0.77,mg/kg,Calculated,,,,,,,Sediment PH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,"Benzo[b,j]fluoranthene",,Extractable,1.4,mg/kg,Calculated,,,,,,,Sediment PAH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,"Benzo[b,j]fluoranthene",,Extractable,0.79,mg/kg,Calculated,,,,,,,Sediment PH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,"Benzo[b,j]fluoranthene",,Extractable,0.77,mg/kg,Calculated,,,,,,,Sediment PAH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,"Benzo[b,j]fluoranthene",,Extractable,1.2,mg/kg,Calculated,,,,,,,Sediment PAH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,"Benzo[b,j]fluoranthene",,Extractable,1.4,mg/kg,Calculated,,,,,,,Sediment PH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,"Benzo[b,j]fluoranthene",,Extractable,0.18,mg/kg,Calculated,,,,,,,Sediment PAH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,"Benzo[b,j]fluoranthene",,Extractable,1.2,mg/kg,Calculated,,,,,,,Sediment PH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,"Benzo[b,j]fluoranthene",,Extractable,0.79,mg/kg,Calculated,,,,,,,Sediment PAH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Benzo[e]pyrene,,,0.61,mg/kg,Calculated,,,,,,,Sediment PH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Benzo[e]pyrene,,,0.59,mg/kg,Calculated,,,,,,,Sediment PH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Benzo[e]pyrene,,,0.37,mg/kg,Calculated,,,,,,,Sediment PAH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Benzo[e]pyrene,,,0.1,mg/kg,Calculated,,,,,,,Sediment PH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Benzo[e]pyrene,,,0.62,mg/kg,Calculated,,,,,,,Sediment PH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Benzo[e]pyrene,,,0.61,mg/kg,Calculated,,,,,,,Sediment PAH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Benzo[e]pyrene,,,0.38,mg/kg,Calculated,,,,,,,Sediment PH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Benzo[e]pyrene,,,0.59,mg/kg,Calculated,,,,,,,Sediment PAH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Benzo[e]pyrene,,,0.37,mg/kg,Calculated,,,,,,,Sediment PH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Benzo[e]pyrene,,,0.62,mg/kg,Calculated,,,,,,,Sediment PAH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Benzo[e]pyrene,,,0.38,mg/kg,Calculated,,,,,,,Sediment PAH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Benzo[e]pyrene,,,0.1,mg/kg,Calculated,,,,,,,Sediment PAH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Benzo[ghi]perylene,,Extractable,0.37,mg/kg,Calculated,,,,,,,Sediment PH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Benzo[ghi]perylene,,Extractable,0.49,mg/kg,Calculated,,,,,,,Sediment PH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Benzo[ghi]perylene,,Extractable,0.5,mg/kg,Calculated,,,,,,,Sediment PH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Benzo[ghi]perylene,,Extractable,0.49,mg/kg,Calculated,,,,,,,Sediment PAH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Benzo[ghi]perylene,,Extractable,0.09,mg/kg,Calculated,,,,,,,Sediment PH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Benzo[ghi]perylene,,Extractable,0.67,mg/kg,Calculated,,,,,,,Sediment PH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Benzo[ghi]perylene,,Extractable,0.37,mg/kg,Calculated,,,,,,,Sediment PAH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Benzo[ghi]perylene,,Extractable,0.33,mg/kg,Calculated,,,,,,,Sediment PH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Benzo[ghi]perylene,,Extractable,0.09,mg/kg,Calculated,,,,,,,Sediment PAH,ENV/CANADA,,,,,RPC,
ACAP Saint John: Sediment PAHs,SC,Spare Cove,45.222523,-66.126761,WGS84,,,,,River/Stream,Sample-Routine,Subsurface Soil/Sediment,2022-07-14,,,,,,,Benzo[ghi]perylene,,Extractable,0.67,mg/kg,Calculated,,,,,,,Sediment PAH,ENV/CANADA,,,,,RPC,
